area,url,name,website,phone,email,socials,careTypes,page,position_on_page
"Gloucestershire","https://www.carechoices.co.uk/care-location/nurseplus-uk-gloucester/","Nurseplus UK – Gloucester","https://www.nurseplusuk.com/branches/cheltenham?source=google.com","(01242) 260734","","","Home Care;Live-in Care;Respite Care;Home Care;Live-in Care;Respite Care;Dementia;Older People (65+)","1","43"
"Gloucestershire","https://www.carechoices.co.uk/care-location/my-homecare-gloucester-in-gloucester-2/#v-","My Homecare Gloucester","https://gloucester.myhomecare.co.uk/","(01452) 757564","","","Home Care;Live-in Care;Respite Care;Home Care;Live-in Care;Respite Care;Dementia;Learning Disabilities & Autism;Mental Health;Older People (65+);Physical Disabilities;Younger Adults (Under 65)","1","45"
"Gloucestershire","https://www.carechoices.co.uk/care-location/badgeworth-court-care-centre-in-cheltenham-gloucestershire/","Badgeworth Court Care Centre (Barchester)","https://www.barchester.com/home/badgeworth-court-care-centre","(01452) 405607","","","Nursing Homes;Respite Care;Nursing Homes;Respite Care;Dementia;Older People (65+);Palliative Care;Physical Disabilities;Younger Adults (Under 65);Multiple Sclerosis;Parkinson's Disease;Stroke","1","47"
"Gloucestershire","https://www.carechoices.co.uk/care-location/broomfield-care-in-gloucester-gloucestershire/","Broomfield Care Homecare Services Ltd","https://broomfieldcare.com/","(01452) 730888","","https://www.facebook.com/broomfieldcare/;https://www.instagram.com/broomfieldcare/?fbclid=IwZXh0bgNhZW0CMTEAAR2uLKCRmf2XhOmAMHhqgV_i9A5jhuYpuT9AeE6LxwXJe41hzu2tM4UX7os_aem_cXTtje1HDum-8vL_agVONA","Home Care;Live-in Care;Respite Care;Home Care;Live-in Care;Respite Care;Dementia;Learning Disabilities & Autism;Older People (65+);Palliative Care;Physical Disabilities;Sensory Impairments;Younger Adults (Under 65)","1","49"
"Gloucestershire","https://www.carechoices.co.uk/care-location/bramble-house-in-gloucester-gloucestershire/","Bramble House","https://www.bramble-house.co.uk","(01452) 521018","","","Care Home;Nursing Homes;Care Home;Nursing Homes;Dementia;Older People (65+);Younger Adults (Under 65)","1","51"
"Gloucestershire","https://www.carechoices.co.uk/care-location/st-martins-centre-in-stroud-gloucestershire/","","","(01453) 763793","","","","1","53"
"Gloucestershire","https://www.carechoices.co.uk/care-location/penna-homecare-limited-in-stroud-gloucestershire/","","","(01453) 756227","","","","1","54"
"Gloucestershire","https://www.carechoices.co.uk/care-location/the-gables-in-stroud-gloucestershire/","","","(01453) 762229","","","","1","55"
"Gloucestershire","https://www.carechoices.co.uk/care-location/flexy-care/","","","(01453) 764922","","","","1","56"
"Gloucestershire","https://www.carechoices.co.uk/care-location/bluebird-care-stroud-and-cirencester-in-stroud-gloucestershire/","","","(01453) 757937","","","","1","57"
"Gloucestershire","https://www.carechoices.co.uk/care-location/gannicox-cic-domiciliary-care-agency-in-stroud-gloucestershire/","","","07979 935359","","","","1","58"
"Gloucestershire","https://www.carechoices.co.uk/care-location/the-cygnet-in-stonehouse-gloucestershire/","","","(01453) 827978","","","","1","59"
"Gloucestershire","https://www.carechoices.co.uk/care-location/highfield-house-in-stroud-gloucestershire/","","","(01453) 791320","","","","1","61"
"Gloucestershire","https://www.carechoices.co.uk/care-location/northfield-house-in-stroud-gloucestershire/","","","(01453) 488041","","","","1","62"
"Gloucestershire","https://www.carechoices.co.uk/care-location/althea-park-house-in-stroud-gloucestershire/","","","(01453) 767096","","","","1","63"
"Gloucestershire","https://www.carechoices.co.uk/care-location/bosun-care-ltd-in-stroud-gloucestershire/","","","(01453) 350654","","","","1","64"
"Gloucestershire","https://www.carechoices.co.uk/care-location/longhouse-in-stroud-gloucestershire/","","","(01452) 583690","","","","1","65"
"Gloucestershire","https://www.carechoices.co.uk/care-location/scarlet-house-in-stroud-gloucestershire/","","","(01453) 769810","","","","1","66"
"Gloucestershire","https://www.carechoices.co.uk/care-location/scarlet-house-in-stroud-gloucestershire-2/","","","(01453) 769810","","","","1","67"
"Gloucestershire","https://www.carechoices.co.uk/care-location/cotswold-house-care-home-in-stroud-gloucestershire/","","","(01453) 752699","","","","1","68"
"Gloucestershire","https://www.carechoices.co.uk/care-location/more-hall-convent-in-stroud-gloucestershire/","","","(01453) 764486","","","","1","69"
"Gloucestershire","https://www.carechoices.co.uk/care-location/care-quality-services-gloucestershire-in-stroud/","","","(01242) 650548","","","","1","70"
"Gloucestershire","https://www.carechoices.co.uk/care-location/hf-trust-330-westward-road-in-stroud-gloucestershire/","","","(01453) 823852","","","","2","1"
"Gloucestershire","https://www.carechoices.co.uk/care-location/hf-trust-stroud-dca-in-stonehouse-gloucestershire/","","","(01453) 820940","","","","2","2"
"Gloucestershire","https://www.carechoices.co.uk/care-location/fieldview-in-gloucester-gloucestershire/","","","(01453) 791320","","","","2","3"
"Gloucestershire","https://www.carechoices.co.uk/care-location/regency-retirement-home-in-stonehouse-gloucestershire-2/","","","(01453) 823139","","","","2","4"
"Gloucestershire","https://www.carechoices.co.uk/care-location/community-outreach-consultancy-ltd-in-stroud/","","","(01452) 771257","","","","2","5"
"Gloucestershire","https://www.carechoices.co.uk/care-location/carich-care-limited-in-stonehouse/","","","07952 806180","","","","2","6"
"Gloucestershire","https://www.carechoices.co.uk/care-location/minchinhampton-centre-for-the-elderly-horsfall-house-in-stroud-gloucestershire/","","","(01453) 731227","","","","2","7"
"Gloucestershire","https://www.carechoices.co.uk/care-location/horsfall-house-homecare-in-stroud-gloucestershire/","","","(01453) 886381","","","","2","8"
"Gloucestershire","https://www.carechoices.co.uk/care-location/highborder-lodge-in-stonehouse-gloucestershire/","","","(01453) 823203","","","","2","9"
"Gloucestershire","https://www.carechoices.co.uk/care-location/longridge-court-in-stroud-gloucestershire/","","","(01452) 814341","","","","2","10"
"Gloucestershire","https://www.carechoices.co.uk/care-location/ashleigh-in-minchinhampton-gloucestershire/","","","(01453) 835023","","","","2","11"
"Gloucestershire","https://www.carechoices.co.uk/care-location/4-box-crescent-in-stroud/","","","(01453) 835023","","","","2","12"
"Gloucestershire","https://www.carechoices.co.uk/care-location/cherry-tree-close-in-stroud-gloucestershire/","","","(01453) 835023","","","","2","13"
"Gloucestershire","https://www.carechoices.co.uk/care-location/churchill-road-in-nailsworth-gloucestershire/","","","(01453) 835023","","","","2","14"
"Gloucestershire","https://www.carechoices.co.uk/care-location/corinium-care-limited-in-stroud-gloucestershire/","","","(01453) 839290","","","","2","15"
"Gloucestershire","https://www.carechoices.co.uk/care-location/learning-together-limited-in-stonehouse-gloucestershire/","","","(01453) 823400","","","","2","16"
"Gloucestershire","https://www.carechoices.co.uk/care-location/wortley-villa-in-nailsworth-gloucestershire/","","","(01453) 835023","","","","2","17"
"Gloucestershire","https://www.carechoices.co.uk/care-location/old-dairy-in-nailsworth-gloucestershire/","","","(01453) 835023","","","","2","18"
"Gloucestershire","https://www.carechoices.co.uk/care-location/the-steppes-residential-care-home-in-stroud-gloucestershire/","","","(01453) 832406","","","","2","19"
"Gloucestershire","https://www.carechoices.co.uk/care-location/paradise-house-painswick-in-painswick-gloucestershire/","","","(01453) 837557","","","","2","20"
"Gloucestershire","https://www.carechoices.co.uk/care-location/the-grange-care-centre-in-stonehouse-gloucestershire/","","","(01453) 791513","","","","2","21"
"Gloucestershire","https://www.carechoices.co.uk/care-location/stroud-court-community-trust-in-stroud-gloucestershire/","","","(01453) 834020","","","","2","22"
"Gloucestershire","https://www.carechoices.co.uk/care-location/five-valleys-care-ltd-in-stonehouse/","","","(01453) 368036","","","","2","23"
"Gloucestershire","https://www.carechoices.co.uk/care-location/ruskin-mill-college-in-stroud/","","","(01453) 837500","","","","2","24"
"Gloucestershire","https://www.carechoices.co.uk/care-location/head-office-in-gloucester/","","","(01452) 883011","","","","2","25"
"Gloucestershire","https://www.carechoices.co.uk/care-location/brandon-supported-living-gloucestershire-in-gloucester-gloucestershire/","","","(01452) 886307","","","","2","26"
"Gloucestershire","https://www.carechoices.co.uk/care-location/vintage-revelations-gloucestershire-in-gloucester/","","","07849 487387","","","","2","28"
"Gloucestershire","https://www.carechoices.co.uk/care-location/ram-personnel-healthcare-in-gloucester-gloucestershire/","","","07723 135133","","","","2","29"
"Gloucestershire","https://www.carechoices.co.uk/care-location/care-1st-homecare-gloucestershire-in-gloucester-gloucestershire/","","","(01452) 642452","","","","2","30"
"Gloucestershire","https://www.carechoices.co.uk/care-location/pristine-domiciliary-care-ltd-in-gloucester/","","","(01452) 260244","","","","2","31"
"Gloucestershire","https://www.carechoices.co.uk/care-location/fox-elms-house-supported-living-in-gloucester/","","","07977 244774","","","","2","33"
"Gloucestershire","https://www.carechoices.co.uk/care-location/edward-house-in-gloucester-gloucestershire/","","","(01452) 302462","","","","2","34"
"Gloucestershire","https://www.carechoices.co.uk/care-location/selborne-care-limited-in-droitwich-worcestershire/","","","(01905) 779548","","","","2","35"
"Gloucestershire","https://www.carechoices.co.uk/care-location/rebe-in-kingsway-gloucestershire/","","","(01452) 722125","","","","2","36"
"Gloucestershire","https://www.carechoices.co.uk/care-location/acorn-to-oak-homecare-in-gloucester/","","","(01452) 345134","","","","2","37"
"Gloucestershire","https://www.carechoices.co.uk/care-location/matson-house-in-gloucester-gloucestershire/","","","(01452) 302458","","","","2","38"
"Gloucestershire","https://www.carechoices.co.uk/care-location/jasper-lodge-in-gloucester-gloucestershire/","","","(01452) 302492","","","","2","39"
"Gloucestershire","https://www.carechoices.co.uk/care-location/osjct-chestnut-court-in-gloucester-gloucestershire/","","","(01452) 720049","","","","2","40"
"Gloucestershire","https://www.carechoices.co.uk/care-location/severn-sunrise-homecare-limited-in-gloucester-gloucestershire/","","","(01452) 904009","","","","3","1"
"Gloucestershire","https://www.carechoices.co.uk/care-location/tomlen-in-tuffley-gloucestershire/","","","(01452) 528264","","","","3","2"
"Gloucestershire","https://www.carechoices.co.uk/care-location/the-retreat-in-gloucester-gloucestershire/","","","(01452) 728296","","","","3","3"
"Gloucestershire","https://www.carechoices.co.uk/care-location/pine-tree-court-care-home-in-gloucester-gloucestershire/","","","07465 863335","","","","3","4"
"Gloucestershire","https://www.carechoices.co.uk/care-location/the-knoll-in-gloucester-gloucestershire/","","","(01452) 526146","","","","3","5"
"Gloucestershire","https://www.carechoices.co.uk/care-location/the-padova-in-gloucester-gloucestershire/","","","(01452) 883764","","","","3","6"
"Gloucestershire","https://www.carechoices.co.uk/care-location/avenue-care-limited-in-gloucester/","","","07455 922329","","","","3","7"
"Gloucestershire","https://www.carechoices.co.uk/care-location/joyleen-in-gloucester-gloucestershire/","","","07906 196634","","","","3","8"
"Gloucestershire","https://www.carechoices.co.uk/care-location/the-old-vicarage-residential-home-in-frampton-on-severn-gloucestershire/","","","(01452) 740562","","","","3","9"
"Gloucestershire","https://www.carechoices.co.uk/care-location/foxmount-in-gloucester/","","","(01452) 767663","","","","3","10"
"Gloucestershire","https://www.carechoices.co.uk/care-location/brunswick-house-nursing-home-in-gloucester-gloucestershire/","","","(01452) 523903","","","","3","11"
"Gloucestershire","https://www.carechoices.co.uk/care-location/westbourne-care-home-in-gloucester-gloucestershire/","","","(01452) 506106","","","","3","12"
"Gloucestershire","https://www.carechoices.co.uk/care-location/wisma-mulia-in-gloucester-gloucestershire/","","","(01452) 740432","","","","3","13"
"Gloucestershire","https://www.carechoices.co.uk/care-location/the-pembury-in-gloucester-gloucestershire/","","","(01452) 521856","","","","3","14"
"Gloucestershire","https://www.carechoices.co.uk/care-location/head-office-in-gloucester-gloucestershire/","","","(01452) 535544","","","","3","15"
"Gloucestershire","https://www.carechoices.co.uk/care-location/fox-elms-care-limited-in-gloucester-gloucestershire/","","","(01452) 382357","","","","3","16"
"Gloucestershire","https://www.carechoices.co.uk/care-location/kings-den-in-gloucester/","","","(01452) 554120","","","","3","17"
"Gloucestershire","https://www.carechoices.co.uk/care-location/stroud-lodge-in-gloucester-gloucestershire/","","","(01452) 312216","","","","3","18"
"Gloucestershire","https://www.carechoices.co.uk/care-location/cavendish-care-home-in-gloucester-gloucestershire/","","","(01452) 521896","","","","3","19"
"Gloucestershire","https://www.carechoices.co.uk/care-location/saintbridge-house-nursing-and-residential-home-in-gloucester-gloucestershire/","","","(01452) 300307","","","","3","20"
"Gloucestershire","https://www.carechoices.co.uk/care-location/roselea-in-slimbridge-gloucestershire/","","","(01453) 890444","","","","3","21"
"Gloucestershire","https://www.carechoices.co.uk/care-location/ribston-house-in-gloucester-gloucestershire/","","","(01452) 310916","","","","3","22"
"Gloucestershire","https://www.carechoices.co.uk/care-location/hannacott-in-gloucester-gloucestershire-2/","","","0333 344 3095","","","","3","23"
"Gloucestershire","https://www.carechoices.co.uk/care-location/abbeymead-lodge-in-gloucester-gloucestershire-2/","","","(01452) 617566","","","","3","24"
"Gloucestershire","https://www.carechoices.co.uk/care-location/the-hollies-care-centre/","","","(01453) 541400","","","","3","25"
"Gloucestershire","https://www.carechoices.co.uk/care-location/springfield-house-in-gloucester-gloucestershire/","","","(01452) 312383","","","","3","26"
"Gloucestershire","https://www.carechoices.co.uk/care-location/holly-oak-care-centre-in-dursley/","","","(01453) 541400","","","","3","27"
"Gloucestershire","https://www.carechoices.co.uk/care-location/jendot-in-gloucester-gloucestershire/","","","(01452) 535963","","","","3","28"
"Gloucestershire","https://www.carechoices.co.uk/care-location/machlo-in-gloucester-gloucestershire/","","","(01452) 372403","","","","3","29"
